fahrt_id,fzg_id,linie,tst_iso,gap_sec
-1,26304,162,2025-08-02T02:33:58.883239+0000,54
-1,26304,162,2025-08-02T02:36:03.900274+0000,35
-1,21300,66,2025-08-02T02:36:58.910708+0000,35
-1,21300,66,2025-08-02T02:38:03.900143+0000,39
-1,21300,66,2025-08-02T02:40:28.903016+0000,54
-1,21300,66,2025-08-02T02:41:33.903965+0000,39
-1,21300,66,2025-08-02T02:43:13.909988+0000,60
-1,21300,66,2025-08-02T02:45:08.915128+0000,54
-1,21300,66,2025-08-02T02:46:13.896586+0000,49
-1,18103,81,2025-08-02T02:48:33.912009+0000,35
-1,21300,66,2025-08-02T02:53:13.940537+0000,35
-1,21300,66,2025-08-02T02:56:38.930966+0000,50
-1,18103,81,2025-08-02T02:58:33.914436+0000,39
-1,18103,81,2025-08-02T03:00:33.933680+0000,49
-1,21300,66,2025-08-02T03:02:13.938650+0000,35
-1,21300,66,2025-08-02T03:03:13.937703+0000,39
-1,21300,66,2025-08-02T03:04:18.935609+0000,39
-1,18103,81,2025-08-02T03:08:38.956224+0000,34
-1,21300,66,2025-08-02T03:10:08.936809+0000,34
-1,21300,66,2025-08-02T03:11:33.953109+0000,45
-1,18103,81,2025-08-02T03:12:33.951528+0000,44
-1,301493,521,2025-08-02T03:13:23.940770+0000,39
-1,21300,66,2025-08-02T03:16:13.963641+0000,34
-1,21300,66,2025-08-02T03:18:23.963630+0000,35
-1,21300,66,2025-08-02T03:20:18.960930+0000,45
-1,21300,66,2025-08-02T03:21:28.960654+0000,49
-1,26025,162,2025-08-02T04:51:39.169673+0000,33
-1,26124,86,2025-08-02T20:41:12.466878+0000,50
-1,26124,86,2025-08-02T20:42:32.447262+0000,49
-1,28571,228,2025-08-02T20:58:27.473994+0000,40
-1,26096,83,2025-08-02T21:09:22.485072+0000,34
-1,26096,83,2025-08-02T21:12:22.475481+0000,39
-1,28571,228,2025-08-02T21:13:17.489777+0000,34
-1,28571,228,2025-08-02T21:14:22.502090+0000,35
-1,28571,228,2025-08-02T21:15:17.495188+0000,34
-1,26096,83,2025-08-02T21:34:17.506606+0000,39
-1,12256,477,2025-08-02T21:45:37.559005+0000,50
-1,12256,477,2025-08-02T21:47:22.557615+0000,50
-1,26096,83,2025-08-02T22:11:33.601534+0000,104
-1,26096,83,2025-08-02T22:13:43.625482+0000,54
-1,22046,86,2025-08-02T22:14:28.605207+0000,34
-1,26096,83,2025-08-02T22:15:58.607316+0000,79
-1,22046,86,2025-08-02T22:17:23.619499+0000,35
-1,26096,83,2025-08-02T22:19:53.629511+0000,39
-1,26096,83,2025-08-02T22:25:17.536576+0000,323
-1,22046,86,2025-08-02T22:29:33.513855+0000,39
-1,28571,228,2025-08-02T22:33:23.506345+0000,39
-1,22046,86,2025-08-02T22:34:43.511586+0000,34
-1,12256,477,2025-08-02T22:37:13.506381+0000,34
-1,12256,477,2025-08-02T22:40:58.516416+0000,59
-1,28571,228,2025-08-02T22:42:28.523423+0000,44
-1,12256,477,2025-08-02T22:44:48.533255+0000,35
-1,26096,83,2025-08-02T22:48:28.538594+0000,44
-1,12256,477,2025-08-02T22:57:13.542706+0000,34
-1,28571,228,2025-08-02T23:09:13.571061+0000,34
-1,12256,477,2025-08-02T23:10:38.577905+0000,45
-1,12256,477,2025-08-02T23:11:38.576241+0000,55
-1,12256,477,2025-08-02T23:12:38.565894+0000,59
-1,28571,228,2025-08-02T23:19:08.572265+0000,34
-1,28571,228,2025-08-02T23:23:18.580994+0000,40
-1,26025,162,2025-08-02T23:24:08.578588+0000,39
-1,28571,228,2025-08-02T23:25:03.570610+0000,39
-1,28571,228,2025-08-02T23:26:08.581441+0000,40
-1,28571,228,2025-08-02T23:27:03.587047+0000,40
-1,28571,228,2025-08-02T23:27:58.582913+0000,35
-1,12256,477,2025-08-02T23:29:53.587789+0000,55
-1,12256,477,2025-08-02T23:30:53.604503+0000,60
-1,12256,477,2025-08-02T23:32:13.590469+0000,35
-1,12256,477,2025-08-02T23:32:48.594379+0000,35
-1,12256,477,2025-08-02T23:33:48.582885+0000,59
-1,12256,477,2025-08-02T23:34:58.598367+0000,45
-1,12256,477,2025-08-02T23:36:18.598795+0000,65
-1,12256,477,2025-08-02T23:37:08.604101+0000,50
-1,12256,477,2025-08-02T23:38:08.595606+0000,54
-1,12256,477,2025-08-02T23:38:58.593148+0000,39
-1,12256,477,2025-08-02T23:40:03.589175+0000,64
-1,12256,477,2025-08-02T23:41:18.597894+0000,64
-1,12256,477,2025-08-02T23:42:23.600674+0000,65
-1,12256,477,2025-08-02T23:43:38.602160+0000,40
-1,12256,477,2025-08-02T23:44:43.608730+0000,65
-1,12256,477,2025-08-02T23:45:53.600096+0000,59
-1,12256,477,2025-08-02T23:47:43.607988+0000,65
-1,12256,477,2025-08-02T23:48:18.605234+0000,34
-1,12256,477,2025-08-02T23:49:08.612742+0000,50
-1,12256,477,2025-08-02T23:50:23.606909+0000,55
-1,12256,477,2025-08-02T23:51:33.606902+0000,60
-1,12256,477,2025-08-02T23:53:13.618063+0000,54
-1,12256,477,2025-08-02T23:54:03.614063+0000,49
-1,12256,477,2025-08-02T23:55:03.617893+0000,60
-1,12256,477,2025-08-02T23:56:08.629071+0000,65
-1,12256,477,2025-08-02T23:57:58.625204+0000,60
-1,12256,477,2025-08-02T23:58:33.620661+0000,34
-1,12256,477,2025-08-02T23:59:38.616981+0000,64
